seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1,gmm_rel_L1_median,kde_rel_L1_median,rnade_rel_L1_median,realnvp_rel_L1_median,gmm_rmse_median,kde_rmse_median,rnade_rmse_median,realnvp_rmse_median,gmm_ise_median,kde_ise_median,rnade_ise_median,realnvp_ise_median
945,2 7 1 5 3 6 8 0 9 4,47737.97662122409,47780.604577826685,47767.029414991084,47296.744978283255,1336.723200973593,1450.089061432638,1378.869298697764,1219.3461461416882,0.8447096755616179,0.9216624218882064,0.6872888479100893,0.5987432034391094,0.61595591925145,0.8951515129218066,0.5242156453000242,0.4297576451668498,0.031350919574876374,0.05016792657193318,0.0268034512546527,0.022600145105201117,0.015125025430796423,0.03840435293626103,0.010672440808136317,0.007419186008591081
946,9 2 8 5 0 6 1 4 3 7,38879.10932987281,38943.163123255865,38926.243012522995,38793.09413488577,1222.3779698251142,1325.9476030786795,1251.531356069184,1189.6484950828428,0.7510414287549007,0.9022149245012666,0.6878049806320882,0.590475174144256,0.6189596478634383,0.8925301873967624,0.5203281495204463,0.43968929548862323,0.029182008138503582,0.04566194715937207,0.026371166011009306,0.02107721625101296,0.013424552103577665,0.033357744146993495,0.010492189176596292,0.006790936426920335
947,0 2 5 1 3 4 7 9 8 6,89188.76797497322,89258.91270219529,89258.92231548656,88908.88328780192,1991.074420542067,2164.5841538698223,2163.9680164667607,1931.7343297724474,0.7526931422979742,1.0144500076864709,1.0794373219795264,0.6009370024188428,0.6153006901016498,0.8835848447109773,0.8469272963296841,0.41829112451653305,0.03004917516931816,0.04617738848952861,0.04052268427095389,0.019848304681442434,0.013699708658269031,0.033401601682915644,0.026486708136624244,0.005877394053631267
948,6 1 3 4 8 7 2 5 0 9,37785.59496070079,37818.67149403409,37793.332405021276,37678.62200152903,1282.9308606701497,1373.6918631101248,1289.8739739943794,1230.9255564919713,0.7556149578390772,0.9813882614507755,0.654669646693981,0.6300558101670456,0.612606724628745,0.89362658260533,0.49063372266630656,0.4708765364779763,0.029450633475009317,0.04364481516144912,0.024215689098771902,0.02136867483299658,0.014047264230013273,0.03184363204834552,0.008860496086857551,0.007390881027812416
949,4 3 9 7 1 0 8 2 6 5,102949.67294364548,102972.17262900929,102966.31360177985,102731.89136311605,2035.2311999801123,2144.193462166815,2072.0579284681658,1942.4102802924622,0.7689350911381084,0.9110529116774878,0.6904573982788635,0.6060694306668523,0.6115680004490992,0.8846080180450135,0.5060286220524419,0.4524206604363263,0.029567394765111454,0.04109751196052725,0.024638236651326976,0.020816520685387033,0.012868709610366765,0.029793607385848957,0.00944748138187334,0.006939561748187814
950,5 3 0 8 6 1 4 2 9 7,45574.40904556,45601.40460396931,45566.39423084327,44900.50339968719,1206.3780964233513,1288.6469076282617,1184.0131534756522,1003.959802827253,0.854140153398189,1.0835063579013962,0.7381743053164455,0.7001094665410565,0.6326039435285798,0.8879842370942681,0.5064810932222346,0.43506920573399027,0.031189050433257443,0.04813377261987974,0.025885178152825754,0.023222440550336936,0.014159416769266516,0.03616984543409223,0.010115927288473749,0.008096132783387153
951,8 7 9 0 3 1 4 5 6 2,37896.978690159085,37931.084046615855,37930.553753681634,37362.436929149,1279.4726683741926,1361.5043590972289,1349.6339303139614,1152.535849809851,0.784354689620291,0.9479693101001183,0.7782664514170791,0.5781520588853952,0.6305171408588457,0.8899842086500012,0.6302157340091743,0.42386381397074135,0.03501873257401706,0.051346059983944,0.03393808252333821,0.02169975905730582,0.016832709064907657,0.03755738457674109,0.01464920909271597,0.006299206984641323
952,8 6 2 0 1 4 9 3 5 7,19421.96629787836,19543.186264869404,19523.55332220643,19260.154432513693,953.5293256950067,1054.727248407486,998.9867962797357,935.3680097199665,0.8088680329562645,0.8949987790228923,0.7322985488232914,0.63334677136514,0.6043760908147189,0.8672507364408519,0.5285235493309577,0.43443721804376034,0.029868742954760177,0.04058091249621,0.027446324908280546,0.021570465365537007,0.013169608711149234,0.027178982373252523,0.010993170174181163,0.006721449049934233
953,8 9 1 4 7 5 3 2 6 0,20269.745073323127,20329.262886405813,20328.952768028532,19572.662627751706,1071.7024607092108,1154.294755475587,1147.5649677906786,935.3641033907337,0.7929864568320057,0.913372081669773,0.8434082042190503,0.5835281805459119,0.6194923131216801,0.8774493610265527,0.6729457493464206,0.423138791251817,0.0309767354609275,0.041809908530605316,0.031031638013760653,0.020775294240051034,0.014089373414959454,0.02916197805301702,0.013180134621223048,0.006385234666344164
954,6 7 9 8 0 1 2 5 4 3,41387.05954940234,41410.994970235646,41386.82076565758,40571.89751684424,1179.4296166830661,1256.3761944640173,1165.8282378156257,870.9400336954222,0.8310439249344996,1.2481559336161294,0.7356694552365457,0.5971486527930974,0.6407344732614912,0.8980929442736543,0.5275397424372539,0.42140069947486936,0.03269558254645886,0.04941676540179917,0.027320008689434978,0.02093777475858544,0.015600696068104311,0.03682133698192841,0.011405950239826927,0.006349311364600889
955,0 5 8 1 6 2 7 9 4 3,24381.776867674893,24458.013128632196,24458.022002024125,23621.425532778485,1111.1776248453277,1212.3533698959136,1210.8099662555453,968.7155764878702,0.764184117668263,0.9743716153413723,0.9894917728904886,0.6810868670757091,0.6205123415293722,0.8666135683956628,0.789450610668627,0.5074680718614529,0.030451726206742278,0.03947805994483831,0.0350237499324882,0.026627055871779538,0.013793688830751931,0.02638188118127024,0.019853019832605012,0.010616946272298627
956,2 5 8 3 0 7 1 4 6 9,21471.09734606922,21580.276646714836,21556.949427528973,20338.1897746028,1138.958867853066,1258.6149056470213,1195.5290771128364,896.5739697418023,0.7637386752534707,0.9966882287438071,0.7108945939082587,0.583658143658999,0.6243733421065865,0.895670661608702,0.5547403406274742,0.44924642783085944,0.033243978130751965,0.04759020469046068,0.028851665802825548,0.02255092492732898,0.01596930686109045,0.03605488733002989,0.011856590974833044,0.007567078240581873
