seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1
4014,1 7 4 2 8 5 6 0 9 3,0.0006515979109481877,0.008237411663253244,0.0022879740313780372,0.002403384243213667,3.315076410375346e-05,0.0023870698627895836,0.00036649980207080366,0.0004418885220797331,0.10544248331133874,0.6765120968328207,0.34590366256204913,0.40691755434598453
4015,4 5 2 7 3 6 1 9 0 8,0.0006023139305308515,0.008230440062170125,0.0026925198034444243,0.0029198380009367105,2.576598756954202e-05,0.0023381023117491667,0.0004237073329336631,0.0006063530537889289,0.08894717142318882,0.6782505884339558,0.3445136701572039,0.4336420382701002
4016,1 6 7 0 3 2 8 5 9 4,0.000537658920777922,0.008132361706333592,0.0021641293662409966,0.002655471217503201,2.2605782033609865e-05,0.0023582921092573524,0.0003041652115894988,0.0005720374083145596,0.08363064626023649,0.6790985495627402,0.3063911916519057,0.46428565608251665
4017,6 2 3 7 4 1 9 5 8 0,0.0006798621449456436,0.008525829348550075,0.002361739390439987,0.002384277951736522,3.157786844623165e-05,0.0024335440774557976,0.00037323721989408255,0.00045482538564293567,0.0951967759329328,0.6862398406704423,0.34881922847337454,0.42217259953165376
4018,1 8 4 6 3 7 5 0 2 9,0.0007685297130224873,0.007956958575344982,0.00237478974388143,0.00270033617966809,3.062728103074309e-05,0.002279360135675359,0.00036324829728054837,0.0005730039682691786,0.08864297733310453,0.6448802172286959,0.3326199902485589,0.4417480805608235
4019,5 1 9 0 7 2 4 3 6 8,0.0007982880479461897,0.008438037800218115,0.0023690022086103723,0.0024480515596237533,4.072058097702928e-05,0.0023849823014895377,0.0003647892155377227,0.0004625239072093125,0.10911358061133238,0.7001882772269821,0.3425258257096022,0.4092493071930248
4020,7 6 5 3 0 2 4 8 9 1,0.0007122979097888473,0.008204870489910265,0.0024686466146831287,0.002381582258600257,2.9393163875151545e-05,0.0023216857405343907,0.0003654903642827589,0.0004365675605801294,0.09395810832852572,0.7017242808350103,0.32040355702458884,0.41468088348855053
4021,4 7 1 0 6 5 8 3 9 2,0.0006333863264194801,0.008019634073172032,0.0027453440052747275,0.0027987266526414488,3.203537813438172e-05,0.002269115358297129,0.0004513546454561026,0.0005119830014318727,0.10390344354479396,0.7042011904837272,0.3497451127123777,0.4021151642178034
4022,6 7 3 5 9 2 4 1 0 8,0.0005586057932216406,0.008087634071901769,0.002222978360409013,0.003068948758098682,2.1172870633842588e-05,0.0023138731356029014,0.00032558219681627605,0.0006319168982823904,0.08357552733220203,0.6880623073981337,0.3265951751871234,0.4608137951417698
4023,1 3 9 4 7 0 6 2 5 8,0.0007475454760963279,0.008338128917509345,0.002566816602366905,0.002925948586233485,3.0227850807669716e-05,0.0023871654812897382,0.0003749370740547487,0.0005775918147479568,0.08689640352637575,0.7213256652326651,0.33502323584580046,0.4536642330815701
4024,3 1 5 8 9 4 6 2 0 7,0.0006260513445854747,0.008152403251124958,0.0028152978989133613,0.0024555991428770194,3.116306755377178e-05,0.0023472353125488527,0.0003936221991302769,0.0004710496731912995,0.1038439205805953,0.7178811022181086,0.31488444995159565,0.4161131038362824
4025,8 3 1 9 0 7 2 6 4 5,0.000557472464888941,0.008278456636016025,0.002586159372508925,0.0027514221862293574,2.4547179986506297e-05,0.002283794884804999,0.0004018614590137349,0.0005421698043634776,0.08994240568123435,0.7264344668863914,0.32934893309168944,0.4284977134269406
4026,7 8 0 4 1 2 9 6 5 3,0.0005177894244107401,0.008343832375698332,0.002396743758812142,0.0026304292616153406,2.251259640031022e-05,0.0023638140816114876,0.0004045659233846663,0.0004970640746202054,0.08808282911999085,0.679760708403606,0.3514823403449863,0.4170374115947662
4027,8 9 0 5 4 6 1 3 7 2,0.000540795434174241,0.00794843700647267,0.0022525615093209944,0.0025661359956733274,2.3741557787331506e-05,0.0022339858626957043,0.00032496311873935466,0.0004920131819599259,0.08640505733790016,0.7190745422099415,0.32575725137338485,0.4197693670498609
4028,7 5 9 3 6 1 2 8 0 4,0.0004680761418728905,0.008425802205914884,0.00214163648603461,0.0027009089709671536,1.721038551491932e-05,0.002455681093698378,0.0002826487810205364,0.0005152905859392836,0.07685774855027638,0.6747652992949055,0.2991262338014948,0.41942300839947355
4029,7 1 4 5 3 8 2 6 9 0,0.0005511343592698655,0.008506400585556207,0.002206166640808686,0.0028884001398893438,2.485870269479306e-05,0.002476720623794468,0.0003391188394202306,0.0006307960843609881,0.0903394749078943,0.6762398342659224,0.3321180527269075,0.4372624118245683
4030,2 8 4 6 0 1 5 9 3 7,0.000458957114790682,0.007957712796944101,0.002672583128820357,0.003060351704698826,1.916237451536257e-05,0.0022284961283842372,0.00039256150535752914,0.0006473583199091147,0.0818922132174308,0.7030297545082336,0.3394476315597916,0.49770325706520946
4031,9 7 8 0 2 5 6 4 3 1,0.0006566730983736301,0.008143838911366824,0.0022301500364231928,0.0028036914346069694,2.6441868051878282e-05,0.00239112080791727,0.00031737948667329987,0.0005742529654950291,0.08937602374480452,0.7559285664414416,0.3120306861852559,0.45099091555069226
4032,2 6 3 0 5 1 8 7 4 9,0.0005099834411764883,0.008188409031584095,0.0024058581571399554,0.002550967964625279,2.1472002242465417e-05,0.002347360527690265,0.00032385409141972037,0.0005363401988128331,0.08432545960898738,0.7236473430914211,0.31803243353222294,0.45478110802129124
4033,3 0 7 2 1 6 9 4 5 8,0.0005837121966632028,0.00801323519923188,0.0025632730046179887,0.0027123047618265814,2.9018802130101584e-05,0.0022171951747003015,0.0003467223320946291,0.000531457328707342,0.10065545680334112,0.6837493036912895,0.3084795658507303,0.4247983593902074
4034,9 1 2 5 4 6 3 8 7 0,0.0006968859551049974,0.008584742301789624,0.0028711362854378034,0.002551981919785627,3.7951684932821434e-05,0.00247264796517543,0.00044918204964526165,0.0004726870422056218,0.11022173729788316,0.7060926133029903,0.3532525455854514,0.4078831382129525
4035,9 7 4 0 8 5 2 6 3 1,0.0010110601736374872,0.00834462236969679,0.0030080777307392318,0.0024890314667458486,4.297872143459075e-05,0.0024360911472504194,0.00044611399885865523,0.00046284624118472995,0.09846477501017628,0.7381251528375928,0.34801838676681707,0.41630502672142766
4036,7 6 4 1 0 5 8 2 9 3,0.0007478722645455147,0.008620690058434001,0.00252604143456043,0.0030794366563593437,3.455959619981072e-05,0.002513403966143786,0.0003973683407599931,0.000621782421077432,0.10518404219830245,0.7201047667873345,0.34851204139890674,0.5084809927092446
4037,5 0 4 2 6 3 8 9 1 7,0.0006198201298955204,0.007988830504945957,0.002301553402030674,0.0025825289467755297,2.741980930204377e-05,0.0023181691314620514,0.00030092749740511627,0.000511167386037737,0.09229812495309508,0.6796181496712445,0.2989212876378516,0.4265024091552657
4038,0 1 2 8 5 7 6 9 3 4,0.0012078341338703975,0.007862353142678831,0.003621525189700317,0.003170257303336213,5.715029040367703e-05,0.002149143011637846,0.0005534276384475288,0.0006578569970223176,0.10414177325296214,0.6779560866364988,0.34474596793780626,0.45720929871718835
4039,4 8 9 1 7 0 3 2 5 6,0.0007055416944486214,0.008494921095369385,0.0021249236839324427,0.002600053010507552,3.5868590467533e-05,0.0025072827212924108,0.00031177157579757354,0.0005128694843797513,0.1091453358937886,0.7913234815494785,0.3232728272752816,0.41311170247634443
4040,6 2 0 1 4 9 7 3 5 8,0.000639409604717741,0.008693138987253277,0.0024967884020131717,0.00310810781882046,2.644269525605841e-05,0.002554192335563024,0.000367811230897711,0.0006210243151730315,0.08772857857582043,0.7226583498234084,0.32257386552344414,0.4676240407661746
4041,8 9 4 3 0 6 7 2 5 1,0.0008279734155605904,0.008035905235090183,0.002531563711800147,0.0026761911548817095,4.439819635899508e-05,0.0023045758596130683,0.0003639058061130202,0.0005934864862687763,0.10974300373610581,0.6613592334459256,0.307169043429824,0.46695419377750014
4042,2 7 4 0 8 6 1 5 9 3,0.0007678725763624361,0.008174467425115605,0.00235495201018179,0.0031791778586851643,3.236994200573805e-05,0.0023364213826679095,0.0003463343117592942,0.0006253974057345666,0.09441907750450157,0.7223760362964895,0.32148176695558733,0.4703432054793495
4043,8 7 3 9 4 6 5 2 0 1,0.0006441109143133659,0.008279508731686301,0.0020777746081177234,0.002305152942748805,2.9804615576737704e-05,0.0023903134367681588,0.0002738933589243992,0.00041481622407714094,0.09863536142953054,0.7178148155639358,0.29980329092381874,0.40861779465465686
4044,7 6 2 1 9 4 8 3 5 0,0.0005959882124373775,0.008289798405720496,0.0023293844492356273,0.002727928955388078,3.1432525623422676e-05,0.0023990572780184815,0.0003947738146979656,0.0005446886397524269,0.10477352647618295,0.6887100296183586,0.3624645910236554,0.4571285174048437
4045,4 5 6 8 2 0 3 9 1 7,0.0006046436927208566,0.008257513520230684,0.0022911505249011504,0.0029566680761213744,2.929960338986365e-05,0.002430289407251149,0.0003457425452956482,0.0006065592768370537,0.09839993190476409,0.7337186479407735,0.3341535310216943,0.4658714835139313
4046,9 3 2 5 8 6 0 7 1 4,0.0007957005677588501,0.008200520591101074,0.0026124300513745316,0.0031689347995079572,3.684682997387923e-05,0.002288449008376494,0.0004142067719672017,0.0007141265723613963,0.10321883611661681,0.6742039302446299,0.35437418105865093,0.47549268215131285
4047,8 5 2 0 1 9 7 3 4 6,0.0005403947900194038,0.008036410537891026,0.0028321373667520864,0.002312885035010753,2.5200135074605075e-05,0.0022693821818931042,0.0004935401665209879,0.0004230720334559692,0.09399801676993236,0.6780883602372662,0.3791860640942099,0.4120677491790797
4048,2 4 8 9 5 0 6 7 1 3,0.0008367450064944869,0.008154670082743409,0.002853574227836818,0.0031602686418234376,3.764318937437187e-05,0.0022673442061546824,0.00044799608757090315,0.0006466331266416107,0.10130729751807109,0.6914402461264575,0.3505072594375964,0.45980295296334117
4049,5 7 1 4 9 0 8 2 3 6,0.0005747201054334768,0.0082158875264424,0.0024283007379218443,0.0027052312634655265,2.8353677752739166e-05,0.0023468365487987514,0.0003493659536581561,0.0005887738494597901,0.09952959365184663,0.6984469227929503,0.34368565212833696,0.4523570751576556
4050,7 2 4 9 1 0 5 6 3 8,0.0007261558194631662,0.008240789099398472,0.0028834069566357257,0.002659369558091754,3.4184972890990714e-05,0.0023377113746801234,0.0004217860706523574,0.0005573033594469441,0.09969265361679455,0.6869586422169252,0.32066983960403483,0.44324316809711045
