seed,perm,gmm_rmse,kde_rmse,rnade_rmse,realnvp_rmse,gmm_ise,kde_ise,rnade_ise,realnvp_ise,gmm_rel_L1,kde_rel_L1,rnade_rel_L1,realnvp_rel_L1
2016,0 1 4 2 3,0.002340006032473502,0.020731918638186693,0.008088619731860928,0.008477735087526804,8.990050079071721e-05,0.0036116944585630286,0.0009694246692358215,0.0013379283906178113,0.051879858143564196,0.2833800586191557,0.1826712283710593,0.21638491716201202
2017,0 4 2 1 3,0.002019861161609139,0.021765742542224385,0.007857156005142139,0.011385303552583697,6.85760830896726e-05,0.0038809463522265736,0.0007290734913367306,0.0018896053947823732,0.0458858596515217,0.289826319082418,0.1386162652640095,0.24576374027385545
2018,0 1 3 4 2,0.0019551616233049692,0.020260951339597294,0.006721855865856099,0.009678186638104424,7.418729896666655e-05,0.003590105706790177,0.0007284549101359753,0.0016702213220343197,0.05105743031614702,0.2976185688835768,0.16314381554807586,0.2511140811243398
2019,3 4 1 2 0,0.001965474450309958,0.020588419259110497,0.004982797345831256,0.00928425882957506,6.581056722815122e-05,0.0036556999236568564,0.00040329686009506893,0.001514059292747602,0.0470552512892113,0.30509124689324046,0.1277412080447586,0.23825522924519246
2020,3 1 2 4 0,0.0024996085346746817,0.021809722049317373,0.0047492467986725104,0.009477526470828562,0.00011542191794296253,0.003946978886729595,0.0003953566987932244,0.0016168862742005395,0.06113124510955589,0.361405381438184,0.12899033138591162,0.23309271450000782
3001,2 0 3 1 4,0.0018325544456393077,0.024132599735628497,0.006942234183843578,0.009517174390348068,5.383715598879266e-05,0.004539129072149777,0.0006697587373393866,0.0015525375515720407,0.042867980975525695,0.29795856642002017,0.14038667716337713,0.23453055977533646
3002,4 3 2 0 1,0.003153886718536205,0.02361301335967904,0.007912859823711368,0.011195580646708126,0.00010013793454930758,0.004435669052201364,0.0009245093477552995,0.0016366048628620635,0.048671794590090314,0.30710178085655676,0.17092882520165728,0.23377750347454798
3003,3 2 1 4 0,0.001770716117682108,0.02149758442317327,0.0063113397057485265,0.008869693418860148,5.986741427953858e-05,0.003766821331749507,0.0006509747038062062,0.001201116535023269,0.044493149106067026,0.2900170309029243,0.1485389731406711,0.20227134352822157
3004,4 0 2 3 1,0.002797956263081439,0.02344654228618339,0.00613497664321579,0.009101230803236231,0.00013445818751716028,0.004426272062178504,0.0005717120030015144,0.0014126741578159266,0.06619754175774296,0.3063904249503166,0.1452041560513741,0.21748896626297237
3005,1 4 3 0 2,0.002778393575847684,0.02004850972383775,0.007148851770255993,0.008948608607592638,0.00012876178349129986,0.0034533780010359842,0.000768121280256024,0.0013302234623865017,0.06094912102598441,0.28887762683764984,0.16040769217279904,0.21650056415151975
3006,3 0 4 1 2,0.0017894659799503796,0.02347560200720011,0.006652123409523321,0.010063669798592427,5.880568796009977e-05,0.004379108694520686,0.0005824523614342471,0.0013008664563541104,0.0433299967724577,0.2904011982567887,0.12651643298953066,0.21150956761181597
3007,2 3 4 0 1,0.003488111513734031,0.02065822664473076,0.007624852494122053,0.007465598725947622,0.00011455085633620887,0.003558163501327083,0.0007173925321519809,0.001068988919605691,0.05013705883534929,0.2882007082640447,0.1457089971206322,0.20004044534348434
3008,4 3 1 2 0,0.002645743107150791,0.02070023482665493,0.008231814008307659,0.01030627337574284,0.00010499832073828066,0.003646765896496167,0.0009099666006643671,0.0016928821545004282,0.052979339505597876,0.2923611356244008,0.1592315167151691,0.22465586594999004
3009,2 4 1 3 0,0.002062179590961261,0.022691261127050152,0.00642236518128333,0.009331000929766999,8.142830117419479e-05,0.004156693027793224,0.0006457541867745649,0.001656986680123105,0.052273308685798645,0.30263073084152503,0.15070452498918585,0.23968170984812096
3010,4 0 2 1 3,0.0043405742158353754,0.0204687621682908,0.009191398034260492,0.008786216792140247,0.00018488571283182666,0.0033784249121326356,0.0009918514592592196,0.0012804243532718255,0.06496532172896051,0.27759517765032693,0.16257264010402078,0.2058636696937337
3011,1 2 4 3 0,0.006489530127121227,0.021847276615550748,0.006853804702134172,0.014868964953970254,0.00048692436517287644,0.003981222403474329,0.0006845166891045903,0.0032927496684309232,0.10640252984337358,0.3015983099067757,0.1448411283402106,0.29629575045291273
3012,0 4 3 1 2,0.001970795021514654,0.022234600851007605,0.006848821738801122,0.006123898634271138,7.532454673617346e-05,0.00403915855463892,0.0007366602408344795,0.0007881449712311965,0.05081849638147859,0.3004635391777817,0.1583272549557367,0.17529043237697242
3013,1 4 3 0 2,0.0015945001853110003,0.023692989847119168,0.006805438591292349,0.009153599092751827,4.6450942596746056e-05,0.004397012915588519,0.0006602796392300741,0.00135169490902754,0.04018817318721003,0.29445016731981666,0.15451782392069863,0.22053437858935082
3014,4 3 2 1 0,0.0025099935986396937,0.020778916046696565,0.009373346853743624,0.009536910113224717,0.0001006018267913549,0.0036254741619863445,0.0010532472606142387,0.0015288071865445338,0.05606159099482777,0.29210625845680377,0.16895886850148226,0.2154092101254968
3015,0 4 2 3 1,0.0022449012390708947,0.022358616029795393,0.00692874293164489,0.011606220996742144,8.308829987661543e-05,0.004027784003157521,0.0006958064687745487,0.00228580573645096,0.050590019354310116,0.29451497196071247,0.15715902965187345,0.26738384538557586
3016,4 1 2 0 3,0.002830572979673479,0.02304021256481912,0.006082671201737703,0.012319604432126907,9.545572388721073e-05,0.004328571510845707,0.0005434353282755623,0.0021282229138889636,0.053802289867298576,0.31368317499149745,0.13681439763670608,0.28498847283888856
3017,3 4 1 2 0,0.0022391882583662603,0.019808486936526475,0.004928963001240932,0.009444879166253303,7.451443941878598e-05,0.0034397970737416904,0.0004416957231870127,0.0013456953564241043,0.04938005537065256,0.30155039950633483,0.1399964151441081,0.20720114868830855
3018,3 1 4 0 2,0.0021401738276980824,0.020458971001587885,0.004930447401614198,0.008480038509938382,6.548574116343464e-05,0.0035474397100357206,0.0004050788081447603,0.001327653535986621,0.04411699047568187,0.28617821283433426,0.12668528177501906,0.21336597310733488
3019,4 1 2 0 3,0.003115330222157231,0.020444518197388344,0.005581799993089257,0.009870359547061865,0.0001310849681732585,0.0036865347943344224,0.0005649671042335525,0.0015676868132994753,0.061239726454728007,0.3088085554756243,0.1420254960705631,0.22304947325724447
3020,4 1 3 0 2,0.002550121348814439,0.024353549666364344,0.006200746202437663,0.010381699357896308,0.00010097823792979926,0.004830736588987865,0.0006567447677134819,0.0017968237901264776,0.05862317377798883,0.3224368570196253,0.15737817366821819,0.2520570012184109
3021,2 0 1 3 4,0.0016201694269709294,0.02178635114749448,0.005427640789408892,0.010550944032481559,4.299477776298283e-05,0.0039058953339141966,0.0004595119303003707,0.0015171857615331168,0.03739396013847958,0.29223056070972153,0.12502908000700136,0.22991363853222802
3022,1 2 0 3 4,0.0021642343131590635,0.022770131521749865,0.0064850415961078605,0.00992449746785194,7.664489784496493e-05,0.0041530160483851265,0.0005863685726835738,0.0018914659967943048,0.05079709796463156,0.30212107448790454,0.1402600059307043,0.2560519417302639
3023,1 0 3 4 2,0.0015858932962707281,0.021339460977536445,0.0054820949195184925,0.009765969958946248,2.5922277705264058e-05,0.0036660163311491873,0.0004281933202807654,0.0017335863923200769,0.025674601633720248,0.2793417592441168,0.11894016420949763,0.24811450476468444
3024,0 1 3 2 4,0.002483771910422979,0.02069876178981333,0.009160386184210818,0.008871029308582369,9.902196702722877e-05,0.003615089803604444,0.0010384665398770019,0.0013979473717094096,0.05635858183613443,0.2868030669012095,0.1682311462616353,0.21272666325138265
3025,2 3 4 0 1,0.00231360402019993,0.02039249218177314,0.007430804417593561,0.00782500797989003,7.988161781108604e-05,0.0035057848154694776,0.0007713577617894153,0.0010632013056836884,0.0502545556469133,0.28625225207816213,0.1457965786323703,0.18823616511583913
3026,3 0 4 1 2,0.0026550907658933224,0.022906682661560034,0.006610411816058932,0.010862740103615863,0.00011618162682971693,0.004322461733414469,0.0006976884894594258,0.0018545224928525872,0.06110318408897242,0.31429277646568937,0.15916860743809308,0.2511706592665862
3027,1 3 2 0 4,0.0020240221882003584,0.023775203476261053,0.006818528836810635,0.008384712016512216,7.059247171544849e-05,0.004508899163891638,0.0006589134110551743,0.0011514664440219775,0.047393649098268605,0.31286572273717655,0.15050230083005184,0.19442121996201767
3028,0 4 2 3 1,0.0021719081822155592,0.02092885419997671,0.00837375395564032,0.010278465142446801,9.135979824940808e-05,0.00373636586723866,0.0009510750528912965,0.001925771987547327,0.05565659303771429,0.2983793142818703,0.15779984786393078,0.2503728722382699
3029,0 3 2 1 4,0.0020571380017304726,0.019736878433012472,0.006366969204924446,0.009322099945133284,7.574349766629955e-05,0.003369345746715017,0.0005837474153425577,0.001611212339594188,0.05134796261603257,0.28624224989500097,0.14613871793660566,0.2387045050306475
3030,4 1 2 0 3,0.0027669565853730527,0.020103092220002797,0.009109608714850115,0.014008444165680228,8.423988555519262e-05,0.003337816042145337,0.000924003790020934,0.002801993934514358,0.045965043658221086,0.27660741930767424,0.14737080271778535,0.2959952079453201
